"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","text.1","score","very.pos","very.neg","text.2","anger","disgust","fear","joy","sadness","surprise","emotion","pos","neg","pos_neg","polarity"
"13926","@AskSunTrust is something up with online banking? Reset password multiple times.. Can't login",FALSE,0,"AskSunTrust","2015-01-28 12:01:26",FALSE,NA,560105308560044032,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michael_meta",0,FALSE,FALSE,NA,NA,"@AskSunTrust is something up with online banking? Reset password multiple times.. Can't login",0,0,0," is something up with online banking reset password multiple times cant login","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"16519","Up to three hours on hold now, let's see if driving to an actual bank is quicker. Yay lunch, thanks @SunTrust @AskSunTrust",FALSE,0,NA,"2015-01-20 23:21:42",FALSE,NA,557226404954513408,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pbaylies",0,FALSE,FALSE,NA,NA,"Up to three hours on hold now, let's see if driving to an actual bank is quicker. Yay lunch, thanks @SunTrust @AskSunTrust",2,1,0,"up to three hours on hold now lets see if driving to an actual bank is quicker yay lunch thanks  ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"16520","Two hours on hold and I'm not sure @SunTrust even has an ""Online Fraud"" dept. at this point. cc: @AskSunTrust",FALSE,0,NA,"2015-01-20 22:24:19",FALSE,NA,557211966310477824,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pbaylies",0,FALSE,FALSE,NA,NA,"Two hours on hold and I'm not sure @SunTrust even has an ""Online Fraud"" dept. at this point. cc: @AskSunTrust",-1,0,0,"two hours on hold and im not sure  even has an online fraud dept at this point cc ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.2265151579293","8.78232285939751","1.96149873259283","neutral"
"16521","Called the Fraud # directly, got someone right away; cell # is still holding, no idea why, but ok. cc: @SunTrust @AskSunTrust",FALSE,0,NA,"2015-01-20 21:42:43",FALSE,NA,557201497503834112,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pbaylies",0,FALSE,FALSE,NA,NA,"Called the Fraud # directly, got someone right away; cell # is still holding, no idea why, but ok. cc: @SunTrust @AskSunTrust",0,0,0,"called the fraud  directly got someone right away cell  is still holding no idea why but ok cc  ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","8.78232285939751","1","neutral"
"16522","This ""expected wait time is greater than ten minutes"" thing is not useful. Yes, over an hour is greater, thanks. cc: @SunTrust @AskSunTrust",FALSE,0,NA,"2015-01-20 21:31:55",FALSE,NA,557198776683995136,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pbaylies",0,FALSE,FALSE,NA,NA,"This ""expected wait time is greater than ten minutes"" thing is not useful. Yes, over an hour is greater, thanks. cc: @SunTrust @AskSunTrust",1,0,0,"this expected wait time is greater than ten minutes thing is not useful yes over an hour is greater thanks cc  ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.2265151579293","0.445453222112551","38.6718836070664","positive"
"16523","Pretty sure ""will be with you shortly"" doesn't mean what you think it means here. cc: @AskSunTrust @SunTrust",FALSE,0,NA,"2015-01-20 21:19:12",FALSE,NA,557195577008865280,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pbaylies",0,FALSE,FALSE,NA,NA,"Pretty sure ""will be with you shortly"" doesn't mean what you think it means here. cc: @AskSunTrust @SunTrust",1,0,0,"pretty sure will be with you shortly doesnt mean what you think it means here cc  ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","34.8080469355527","9.47547003995745","3.67349026367762","positive"
"16524","I guess ""greater than ten minutes"" could also be, like, a day. Thanks @AskSunTrust",FALSE,0,NA,"2015-01-20 21:03:33",FALSE,NA,557191638964264960,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pbaylies",0,FALSE,FALSE,NA,NA,"I guess ""greater than ten minutes"" could also be, like, a day. Thanks @AskSunTrust",1,0,0,"i guess greater than ten minutes could also be like a day thanks ","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"16525","RT @AskSunTrust: The @askSunTrust team is off today in observance of Martin Luther King, Jr. Day. We'll return tomorrow at 7 AM to assist y…",FALSE,0,NA,"2015-01-20 21:03:06",FALSE,NA,557191527144116224,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pbaylies",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: The @askSunTrust team is off today in observance of Martin Luther King, Jr. Day. We'll return tomorrow at 7 AM to assist y…",1,0,0," the  team is off today in observance of martin luther king jr day well return tomorrow at 7 am to assist y…","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.2265151579293","0.445453222112551","38.6718836070664","positive"
"16526","Hi @SunTrust if my call is very important to you then why have I been waiting 40 minutes already it's just about fraud y'know. @AskSunTrust",FALSE,0,NA,"2015-01-20 21:02:18",FALSE,NA,557191324026548224,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pbaylies",0,FALSE,FALSE,NA,NA,"Hi @SunTrust if my call is very important to you then why have I been waiting 40 minutes already it's just about fraud y'know. @AskSunTrust",0,0,0,"hi  if my call is very important to you then why have i been waiting 40 minutes already its just about fraud yknow ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.2265151579293","17.8123396772424","0.967111309916146","negative"
"16528","RT @AskSunTrust: @OG_Griswald Hi Tim SunTrust here- we are sorry to hear that! If u would like us to look @ it follow back &amp; dm ur name, zi…",FALSE,0,NA,"2015-01-20 05:12:41",FALSE,NA,556952347184988160,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OG_Griswald",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @OG_Griswald Hi Tim SunTrust here- we are sorry to hear that! If u would like us to look @ it follow back &amp; dm ur name, zi…",0,0,0," hi tim suntrust here we are sorry to hear that if u would like us to look  it follow back amp dm ur name zi…","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","2.78695866252273","joy","17.2265151579293","9.47547003995745","1.81801167491282","neutral"
"16529","RT @AskSunTrust: @__prettytomboy Always happy to hear from a satisfied client! Let us know if you have any questions! ^AR",FALSE,0,NA,"2015-01-20 01:03:03",FALSE,NA,556889523494588416,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__prettytomboy",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @__prettytomboy Always happy to hear from a satisfied client! Let us know if you have any questions! ^AR",2,1,0," always happy to hear from a satisfied client let us know if you have any questions ar","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","17.9196623384892","0.445453222112551","40.2279329207804","positive"
"16530","RT @AskSunTrust: @xMAN_EATERx We apologize for the inconvenience. Online Banking is currently functional &amp; we are working to restore the ap…",FALSE,0,NA,"2015-01-20 00:50:04",FALSE,NA,556886256953851904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xMAN_EATERx",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @xMAN_EATERx We apologize for the inconvenience. Online Banking is currently functional &amp; we are working to restore the ap…",-1,0,0," we apologize for the inconvenience online banking is currently functional amp we are working to restore the ap…","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","16.5333679773693","9.47547003995745","1.74485992859976","neutral"
"16531","@AskSunTrust I tried to DM you and it won't let me. I'm furious and would like to speak with someone.",FALSE,0,"AskSunTrust","2015-01-20 00:47:34",FALSE,555821453560774656,556885626046672896,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apcoscia",0,FALSE,FALSE,NA,NA,"@AskSunTrust I tried to DM you and it won't let me. I'm furious and would like to speak with someone.",0,0,0," i tried to dm you and it wont let me im furious and would like to speak with someone","7.34083555412328","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","anger","9.47547003995745","9.47547003995745","1","neutral"
"16532","Chill cuz RT @AskSunTrust: boomane_ Good afternoon. SunTrust here - We see you're upset. Is there anything we can do to help? ^AR",FALSE,0,NA,"2015-01-20 00:09:02",FALSE,NA,556875929310732288,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","boomane_",0,FALSE,FALSE,NA,NA,"Chill cuz RT @AskSunTrust: boomane_ Good afternoon. SunTrust here - We see you're upset. Is there anything we can do to help? ^AR",-1,0,0,"chill cuz  boomane good afternoon suntrust here  we see youre upset is there anything we can do to help ar","1.46871776464786","3.09234031207392","7.34083555412328","7.34083555412328","1.7277074477352","2.78695866252273","fear","16.5333679773693","17.1191924966825","0.965779663998364","negative"
"16533","@AskSunTrust @SunTrust is not very trustworthy. I can NEVER log into mobile banking. So fed up #switchingtowellsfargo http://t.co/Gznb5dBmaA",FALSE,0,"AskSunTrust","2015-01-19 22:44:14",FALSE,NA,556854589342101504,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamlikecam",0,FALSE,FALSE,NA,NA,"@AskSunTrust @SunTrust is not very trustworthy. I can NEVER log into mobile banking. So fed up #switchingtowellsfargo http://t.co/Gznb5dBmaA",1,0,0,"  is not very trustworthy i can never log into mobile banking so fed up switchingtowellsfargo ","1.46871776464786","7.34083555412328","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","disgust","17.2265151579293","0.445453222112551","38.6718836070664","positive"
"16534","@AskSunTrust you need to train these scrubs.",FALSE,0,"AskSunTrust","2015-01-18 03:45:16",FALSE,556204271302369280,556205568575438848,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doublej_20",0,FALSE,FALSE,-78.86686465,38.44890755,"@AskSunTrust you need to train these scrubs.",0,0,0," you need to train these scrubs","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"16536","RT @AskSunTrust: @johnjpowell 1/2 That's a great question, J.J. It's not in the plans at the moment, but we'll be happy to submit your sugg…",FALSE,0,NA,"2015-01-18 02:28:05",FALSE,NA,556186148339720192,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnjpowell",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @johnjpowell 1/2 That's a great question, J.J. It's not in the plans at the moment, but we'll be happy to submit your sugg…",3,1,0," 12 thats a great question jj its not in the plans at the moment but well be happy to submit your sugg…","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","34.1148997549927","9.47547003995745","3.60033851736456","positive"
"16537","@AskSunTrust No @USAgov Agency/Dept/Citizen has right 2 TRANSFER Lgl/Org ID&amp;Wealth of Hostage Victim 2 another even w/BIOTERRORISM look.",FALSE,0,"AskSunTrust","2015-01-18 01:51:06",FALSE,NA,556176840931672064,68509753,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinaProjekt",0,FALSE,FALSE,NA,NA,"@AskSunTrust No @USAgov Agency/Dept/Citizen has right 2 TRANSFER Lgl/Org ID&amp;Wealth of Hostage Victim 2 another even w/BIOTERRORISM look.",0,0,0," no  agencydeptcitizen has right 2 transfer lglorg idampwealth of hostage victim 2 another even wbioterrorism look","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","16.5333679773693","17.8123396772424","0.928197433742679","negative"
"16538","@AskSunTrust following up,  I still do not see SunTrust miles posted to my Delta account. Can you see if they have been reported? Thank you",FALSE,0,"AskSunTrust","2015-01-18 01:36:17",FALSE,555365847443984384,556173111453040640,68509753,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpmesq",0,FALSE,FALSE,NA,NA,"@AskSunTrust following up,  I still do not see SunTrust miles posted to my Delta account. Can you see if they have been reported? Thank you",1,0,0," following up  i still do not see suntrust miles posted to my delta account can you see if they have been reported thank you","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","8.78232285939751","1.07892526745566","neutral"
"16539","@AskSunTrust my suggestion is to process transactions as they are presented, not wait until they can be presented to generate fees",FALSE,0,"AskSunTrust","2015-01-17 23:54:53",FALSE,556146721726930944,556147591709458432,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WAaronDwyer",0,FALSE,FALSE,NA,NA,"@AskSunTrust my suggestion is to process transactions as they are presented, not wait until they can be presented to generate fees",0,0,0," my suggestion is to process transactions as they are presented not wait until they can be presented to generate fees","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"16540","@AskSunTrust Why are all of your employees bloody miserable? They're so unfriendly, it's like a smile would break their face. For starters.",FALSE,0,"AskSunTrust","2015-01-17 22:33:17",FALSE,547419531283812352,556127058699763712,68509753,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmazonMandy",0,FALSE,FALSE,NA,NA,"@AskSunTrust Why are all of your employees bloody miserable? They're so unfriendly, it's like a smile would break their face. For starters.",-2,0,1," why are all of your employees bloody miserable theyre so unfriendly its like a smile would break their face for starters","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","2.78695866252273","joy","17.9196623384892","35.1792261323723","0.509381936687895","negative"
"16541","@AskSunTrust I hate conducting business on the telephone but her great attitude made my day. Thx!",FALSE,0,"AskSunTrust","2015-01-17 04:42:09",FALSE,555857349970518016,555857496389459968,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mark_Pettitt",0,FALSE,FALSE,NA,NA,"@AskSunTrust I hate conducting business on the telephone but her great attitude made my day. Thx!",0,0,0," i hate conducting business on the telephone but her great attitude made my day thx","7.34083555412328","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","anger","9.47547003995745","9.47547003995745","1","neutral"
"16542","@AskSunTrust your mortgage account access site is down (carenet)",FALSE,0,"AskSunTrust","2015-01-17 04:25:45",FALSE,NA,555853369689251840,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thejimboswell",0,FALSE,FALSE,NA,NA,"@AskSunTrust your mortgage account access site is down (carenet)",0,0,0," your mortgage account access site is down carenet","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","8.78232285939751","1","neutral"
"16543","RT @AskSunTrust: @shad_marcel 2/2 activity is observed.  You may reach our Card Security 24/7 at 877-864-0197, opt 2 if you still require a…",FALSE,0,NA,"2015-01-17 02:51:49",FALSE,NA,555829730889719808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shad_marcel",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @shad_marcel 2/2 activity is observed.  You may reach our Card Security 24/7 at 877-864-0197, opt 2 if you still require a…",0,0,0," 22 activity is observed  you may reach our card security 247 at 8778640197 opt 2 if you still require a…","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"16544","RT @AskSunTrust: @shad_marcel 1/2 Hi, SunTrust here. Sorry for the inconvenience. For the protection of your funds, your card may be blocke…",FALSE,0,NA,"2015-01-17 02:51:47",FALSE,NA,555829722148794368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shad_marcel",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @shad_marcel 1/2 Hi, SunTrust here. Sorry for the inconvenience. For the protection of your funds, your card may be blocke…",-1,0,0," 12 hi suntrust here sorry for the inconvenience for the protection of your funds your card may be blocke…","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","2.78695866252273","sadness","8.78232285939751","18.5054868578024","0.474579400524914","negative"
"16545","RT @AskSunTrust: @CoachEForeman Thanks for thinking of us, Eric. We hope you have a nice day! :) ^VO",FALSE,0,NA,"2015-01-16 23:48:32",FALSE,NA,555783607433035776,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoachEForeman",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @CoachEForeman Thanks for thinking of us, Eric. We hope you have a nice day! :) ^VO",1,0,0," thanks for thinking of us eric we hope you have a nice day  vo","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.9196623384892","0.445453222112551","40.2279329207804","positive"
"16546","@AskSunTrust thanks! I appreciate it.",FALSE,0,"AskSunTrust","2015-01-16 22:08:46",FALSE,555758329914748928,555758498018250752,68509753,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","blondmandy",0,FALSE,FALSE,NA,NA,"@AskSunTrust thanks! I appreciate it.",1,0,0," thanks i appreciate it","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"16547","@AskSunTrust Hi. Is online bill pay down?",FALSE,0,"AskSunTrust","2015-01-16 22:02:51",FALSE,NA,555757009468153856,68509753,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blondmandy",0,FALSE,FALSE,NA,NA,"@AskSunTrust Hi. Is online bill pay down?",0,0,0," hi is online bill pay down","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","9.47547003995745","0.108836578774127","negative"
"16548","@AskSunTrust I wasn't on hold for 30+ minutes but definitely a good chunk of the 35 minute call. Sending DM now.",FALSE,0,"AskSunTrust","2015-01-16 20:37:48",FALSE,555735215101206528,555735605808996352,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayyDalton",0,FALSE,FALSE,NA,NA,"@AskSunTrust I wasn't on hold for 30+ minutes but definitely a good chunk of the 35 minute call. Sending DM now.",1,0,0," i wasnt on hold for 30 minutes but definitely a good chunk of the 35 minute call sending dm now","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","16.5333679773693","9.47547003995745","1.74485992859976","neutral"
"16549","@AskSunTrust seems like I've been on hold for a good while for nothing to be accomplished. 30+ minutes on my second call...",FALSE,0,"AskSunTrust","2015-01-16 20:30:33",FALSE,555733503292473344,555733782230478848,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayyDalton",0,FALSE,FALSE,NA,NA,"@AskSunTrust seems like I've been on hold for a good while for nothing to be accomplished. 30+ minutes on my second call...",3,1,0," seems like ive been on hold for a good while for nothing to be accomplished 30 minutes on my second call","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","17.2265151579293","9.47547003995745","1.81801167491282","neutral"
"16550","@AskSunTrust me and the woman I'm speaking with can barely communicate. My account was froze with no warning or alert sent to me.",FALSE,0,"AskSunTrust","2015-01-16 20:19:05",FALSE,555730606987173888,555730897958608896,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayyDalton",0,FALSE,FALSE,NA,NA,"@AskSunTrust me and the woman I'm speaking with can barely communicate. My account was froze with no warning or alert sent to me.",-2,0,1," me and the woman im speaking with can barely communicate my account was froze with no warning or alert sent to me","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","1.03127774142571","33.7929317712524","0.0305175575888628","negative"
"16551","RT @AskSunTrust: @JayyDalton Hi Jay - sorry to hear you had a poor experience.  Is there anything that we may look into for you? ^VO",FALSE,0,NA,"2015-01-16 20:18:13",FALSE,NA,555730679582187520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayyDalton",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @JayyDalton Hi Jay - sorry to hear you had a poor experience.  Is there anything that we may look into for you? ^VO",-2,0,1," hi jay  sorry to hear you had a poor experience  is there anything that we may look into for you vo","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","12.9539636605113","2.78695866252273","sadness","8.78232285939751","17.8123396772424","0.493047124551418","negative"
"16552","RT @AskSunTrust: @Forevervava23 Hi- SunTrust here. We're sorry to hear you feel that way. What seems to be the issue? ^ES",FALSE,0,NA,"2015-01-16 07:27:50",FALSE,NA,555536806121586688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Forevervava23",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @Forevervava23 Hi- SunTrust here. We're sorry to hear you feel that way. What seems to be the issue? ^ES",-2,0,1," hi suntrust here were sorry to hear you feel that way what seems to be the issue es","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","2.78695866252273","sadness","1.03127774142571","18.5054868578024","0.0557282145209216","negative"
"16553","@AskSunTrust Yall stealing 7 dollars from me every month",FALSE,0,"AskSunTrust","2015-01-16 05:21:06",FALSE,555504680370208768,555504912763985920,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_miiingg",0,FALSE,FALSE,NA,NA,"@AskSunTrust Yall stealing 7 dollars from me every month",-1,0,0," yall stealing 7 dollars from me every month","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"16554","@AskSunTrust can you please follow me so that I can DM you?",FALSE,0,"AskSunTrust","2015-01-16 01:16:05",FALSE,555425832836268032,555443251281666048,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_JasonBrown21",0,FALSE,FALSE,NA,NA,"@AskSunTrust can you please follow me so that I can DM you?",0,0,0," can you please follow me so that i can dm you","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"16555","RT @TonyisRose: @AskSunTrust or why is it that Forbes didn't even rank you in the top 50 banks in America although your assets/resources ex…",FALSE,0,NA,"2015-01-16 00:49:22",FALSE,NA,555436529204854784,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","invincible1914",2,TRUE,FALSE,NA,NA,"RT @TonyisRose: @AskSunTrust or why is it that Forbes didn't even rank you in the top 50 banks in America although your assets/resources ex…",1,0,0," or why is it that forbes didnt even rank you in the top 50 banks in america although your assetsresources ex…","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","16.5333679773693","17.8123396772424","0.928197433742679","negative"
"16556","@AskSunTrust no it's working now",FALSE,0,"AskSunTrust","2015-01-16 00:12:29",FALSE,555424374509936640,555427244831961088,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","executive_rla",0,FALSE,FALSE,NA,NA,"@AskSunTrust no it's working now",0,0,0," no its working now","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"16557","@AskSunTrust Not now. But what do you do if someone that's not you is charging your account after 10pm and your bank doesn't 24 hour care?",FALSE,0,"AskSunTrust","2015-01-15 23:21:51",FALSE,555346706632810496,555414501965967360,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shannon_court15",0,FALSE,FALSE,NA,NA,"@AskSunTrust Not now. But what do you do if someone that's not you is charging your account after 10pm and your bank doesn't 24 hour care?",0,0,0," not now but what do you do if someone thats not you is charging your account after 10pm and your bank doesnt 24 hour care","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","8.78232285939751","17.1191924966825","0.513010345616444","negative"
"16558","@AskSunTrust 12 am? Or pm",FALSE,1,"AskSunTrust","2015-01-15 22:39:05",FALSE,555392238671634432,555403741642629120,68509753,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HIMISSRACHEL",0,FALSE,FALSE,-84.2985241,30.440782,"@AskSunTrust 12 am? Or pm",0,0,0," 12 am or pm","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"16559","RT @AskSunTrust: @avargas27  Hi Anny, SunTrust here. You made us LOL! We're sorry if we startled you! Thanks for making us a part of your d…",FALSE,0,NA,"2015-01-15 21:51:48",FALSE,NA,555391841538162688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","avargas27",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @avargas27  Hi Anny, SunTrust here. You made us LOL! We're sorry if we startled you! Thanks for making us a part of your d…",-1,0,0,"  hi anny suntrust here you made us lol were sorry if we startled you thanks for making us a part of your d…","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","2.78695866252273","sadness","1.03127774142571","9.47547003995745","0.108836578774127","negative"
"16560","@AskSunTrust Thank you!",FALSE,0,"AskSunTrust","2015-01-15 21:24:53",FALSE,555384820042579968,555385068764803072,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MMegan_Hope",0,FALSE,FALSE,NA,NA,"@AskSunTrust Thank you!",1,0,0," thank you","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"16561","@AskSunTrust  Thank you ! The new year has caused lots of update delays so I was not sure whether the delay was with Delta or Suntrust.",FALSE,0,"AskSunTrust","2015-01-15 21:09:09",FALSE,555365641260380160,555381109119123456,68509753,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mpmesq",0,FALSE,FALSE,NA,NA,"@AskSunTrust  Thank you ! The new year has caused lots of update delays so I was not sure whether the delay was with Delta or Suntrust.",-1,0,0,"  thank you  the new year has caused lots of update delays so i was not sure whether the delay was with delta or suntrust","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.9196623384892","0.445453222112551","40.2279329207804","positive"
